task_index	label	input_path	input_sha256	expected_atoms
472	disp03883	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00472-disp03883/scf.in	22971f3786c180ea1ac3679efb0298f290660ded9a23344b06a721ec81cb08aa	72
473	disp03884	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00473-disp03884/scf.in	1e5d6415e2673625242f993f1541045223b2c2a03f38db2e918c239a34eba50a	72
474	disp03885	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00474-disp03885/scf.in	43dddc30b32ae9eb398b9419147ba1b3949e200b7425cc17210912e70af05f43	72
475	disp03886	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00475-disp03886/scf.in	16824b02ebabc2516ead73cfee41b891004d8fda90295480526d14f2e3d81457	72
476	disp03947	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00476-disp03947/scf.in	7442cb61c942bd0b63b33a665d5d94a03fbce6327bc844fb6b7feabc88b92302	72
477	disp03948	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00477-disp03948/scf.in	1adb264a643f4bb08d65f7cb419d113af9bafd7f7316344b01487b2eb1bef362	72
478	disp03949	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00478-disp03949/scf.in	d7bd031d96d089f601eacc8305804b6612cc05a298cdbebe6b424ed5610ab8a1	72
479	disp03950	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00479-disp03950/scf.in	7dbc25507f806ab229c5a1a99c28458a43392376888b46c22c2b8fd2e5232e8a	72
480	disp03951	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00480-disp03951/scf.in	3d4afc9db2297bb14e8ab8a6cea297717330e88ba4fda6bcd9eaecd6172e3c54	72
481	disp03952	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00481-disp03952/scf.in	35052ee0ad311ec4263a3e80a2a2e80ca725eaf9347ddb197dbe12d27ed5ee11	72
482	disp03995	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00482-disp03995/scf.in	bc2fdf864570dffcef1d172fc74d2f681fc1d84165e31ffe4913528fc263cd6c	72
483	disp03996	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00483-disp03996/scf.in	0b4047cfb5abf3a48a34dce619829cd5a27adaafee85031a1a8f7b534a51d5d1	72
484	disp03997	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00484-disp03997/scf.in	af19ddadfc16727b1d92497da5f58479ee95a34eb2727a8a987e20f78bb2116c	72
485	disp03998	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00485-disp03998/scf.in	08e69ba3427ecacb20a706849c325057217bcdb8f86c5e8a04ce24395fc70244	72
486	disp03999	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00486-disp03999/scf.in	09763936b570d3089f4b129e1aba18821c139fadf6d608e7dd588ca5bc04c62b	72
487	disp04000	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00487-disp04000/scf.in	fd6aa45e2b603068131f55c692bd77cf6dd74b0b940708ac238933ae995f3cad	72
488	disp04187	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00488-disp04187/scf.in	4c313c934b6d6f28ba86d1521245e03e90aaeb6172ece45456ad08dd167af978	72
489	disp04188	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00489-disp04188/scf.in	36699784707a09d31aa2d4968000f494a9680564eada39efaed806f0ccaa8508	72
490	disp04189	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00490-disp04189/scf.in	0b5d748f78c8a0c375e5d871de9e4c31a47a92b3802700f38fefbf894815efc9	72
491	disp04190	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00491-disp04190/scf.in	310529dc64015e52480667a4297cb878d103ede00ea79f18c0f3f007d9bc339f	72
492	disp04191	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00492-disp04191/scf.in	ae71cf74fc581872c5e750b3f09867058a72bfc0eb641720463a18d1b61d666c	72
493	disp04192	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00493-disp04192/scf.in	3dcc11ecab5e17429f7067a4f1c10d2bb34204ea4f81f997dc676dcbcba30b7f	72
494	disp04217	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00494-disp04217/scf.in	fadb62d6d7f8e663502113e101d17874cf4eb289d373a07d893853cf2e136128	72
495	disp04218	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00495-disp04218/scf.in	c3bff51e0102e883755763c5dbb31a98ea03147399e625e9f284923a7780dd90	72
496	disp04219	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00496-disp04219/scf.in	4163c471a37440b369ae655cf4472231fb096c7ebccb500ff607bbb17e547a09	72
497	disp04220	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00497-disp04220/scf.in	2a9081bc880819da8898353e0abbb1f2cb570dd093490ec2f2311877582c079c	72
498	disp04221	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00498-disp04221/scf.in	7a8aae643d2ceaf8f3cfdbb07581789e65c8581584333c7eecc05c1283cac1e7	72
499	disp04222	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00499-disp04222/scf.in	0ac39f3e5554f81059fb6d3c259340acc6c5e7565faab0c4a2b3474b2df79222	72
500	disp04223	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00500-disp04223/scf.in	5a92129dc33819cb9f10deab4b9cd0fcb1a6e29a1fd45546c762119bfe5c1941	72
501	disp04224	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00501-disp04224/scf.in	9dee3c9537781ff2e23c149a35a3e73b18046420d80391e3b704f56a9b1a13fe	72
502	disp04225	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00502-disp04225/scf.in	2fd68e36b0344985cea3ad0f22fd39ce23fd7dad5217f570c99907471e74ec08	72
503	disp04226	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00503-disp04226/scf.in	0d41bb9cebd0324112d0aa4bdb36769005a89ff164c37135049d175f09ffc069	72
504	disp04227	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00504-disp04227/scf.in	111469392a0a4f62cd8de1c88dccb497fff65cd7f5ee6a1db0fe6417a1cc28f5	72
505	disp04228	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00505-disp04228/scf.in	a9e75ed92b58333e4b47ba01aa992c4798c9d63513f1e2663822871bce22c228	72
506	disp04271	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00506-disp04271/scf.in	5b53ecba3a8d9d3118ee8bc5dc873b7ccf1c3ef56b44e7db040bdaf9d9af653a	72
507	disp04272	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00507-disp04272/scf.in	e67a70e31a6e1412fdcb7525240c8ed420ec1d5e1c787a1a157d3170085785dd	72
508	disp04273	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00508-disp04273/scf.in	4686f1563064f2d613ddff237b1c41e466eebb1e852177940d6b3d5a115ef6e7	72
509	disp04274	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00509-disp04274/scf.in	fb49951b8c14854a6591d40575465a28f2d415d1e1f2c92daf72c52610823b9c	72
510	disp04275	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00510-disp04275/scf.in	4f0ee5fd3111c306cf49fa925b0fe234632ee97b89070e35801febf03084d810	72
511	disp04276	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00511-disp04276/scf.in	936612f99eca06215b856a4687ea9c1c177dbec787ec430a6edd9e52d3663390	72
512	disp04295	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00512-disp04295/scf.in	952aff0721d81f949370d21251bd64177a878ed236975c39dfdfa0f5738611dc	72
513	disp04296	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00513-disp04296/scf.in	238b61b6fae9c03218fc4105daf6cf4ffe107991284d314a6c6c0b039f228fd3	72
514	disp04297	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00514-disp04297/scf.in	a6d55dbdabd11592216b5a7e076046fffd4f56b6a9b19a2856b08d19a54970bf	72
515	disp04298	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00515-disp04298/scf.in	20ecd7acb911bdcf51922a0340a24eb808fff2769e2c80fb09dba1eecf217038	72
516	disp04299	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00516-disp04299/scf.in	2292017bd8c30e4951326c3f4601ed56c8e3a37e2118e3faeffedae5501707bc	72
517	disp04300	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00517-disp04300/scf.in	17677935df9792167e2c4df21afb49b8f1b8cc3f071fb50957ae69598e564bd9	72
518	disp04313	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00518-disp04313/scf.in	58ef4baa6636054cef927aa84a9e0c4332be34513a8074be56daaf6e74234061	72
519	disp04314	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00519-disp04314/scf.in	56606a7ffba1351b78eda882c2faf2265bb854c47fed81f8ad0f18b9b7af61de	72
520	disp04315	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00520-disp04315/scf.in	78c3085c31b8ad482886def89e2a5ea6a52378a99c82e70668562753cde458fb	72
521	disp04316	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00521-disp04316/scf.in	e4f8fbee02f87a4d22a68902c92f5a15b6fa9dd27177002226b80a2df5d603ce	72
522	disp04317	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00522-disp04317/scf.in	c58087b4d9d25bc9ffde64184f704f19e1bcbcfd211d94bb94f246560c8d9bb0	72
523	disp04318	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00523-disp04318/scf.in	3cafb472021e0a9f03877081d72941e322b13ee3202c83dc6f894c6cdba09f70	72
524	disp04379	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00524-disp04379/scf.in	1ffad390885fde784e7da29985605fb8d120729f090c446fc2677b441e82556f	72
525	disp04380	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00525-disp04380/scf.in	5b55c2f89f66673cc6fe740ed267316b5664ee6fd134fdbb290ed8c1d8e240bd	72
526	disp04381	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00526-disp04381/scf.in	8d453b878718adb4859409d65fa34e1bdfde3808274ccbbd2b120b2fc358b544	72
527	disp04382	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00527-disp04382/scf.in	1283820363d2da96b49a8029bfe7504240a8db9e938d5e5a59b30564e6ede257	72
528	disp04383	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00528-disp04383/scf.in	1c3e0ebb4f8fc205b34e858176853da249d302e8937c5707e347604da3ae503c	72
529	disp04384	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00529-disp04384/scf.in	d28ed32a56d7b1813c89c2c6e882f2e9c8ecb2b1218ff7a76fb677bf4f942307	72
530	disp04427	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00530-disp04427/scf.in	10c2fa223628058ba20eb6c553dc097673fa60a59711ae3858de1479faeb78bc	72
531	disp04428	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00531-disp04428/scf.in	1868a1048d783551934c76014c5c515f3d1cb2a9bc4664b5b7e1fff6aea616af	72
532	disp04429	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00532-disp04429/scf.in	d7b6182b4fcca78a3d35d78aa3698053227568a1acb2906b1a772f4b2c247f77	72
533	disp04430	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00533-disp04430/scf.in	4a4131b361225e126a4978f6df0262325b545a77cb73ea3d33c9e5c8046e4374	72
534	disp04431	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00534-disp04431/scf.in	0e007b52b39c3fba772da1d1e11953d64ed93ccca1621b938d48e833f58fc220	72
535	disp04432	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00535-disp04432/scf.in	48e55151ad5ee54ba808db06c9a1a503f5cb773a8e0c2fb1547d6c8b20002b70	72
536	disp04619	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00536-disp04619/scf.in	595e03e4e729a5d8d99d47881923ee191663a7df3c728c889345b2d8de567c27	72
537	disp04620	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00537-disp04620/scf.in	1c3e49f26f453c38313491b9ae61b12546066144cd15d5b8e4f232a2a8710e52	72
538	disp04621	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00538-disp04621/scf.in	9f4b9bb3cb89a396331298d26d498a7a077dfeaf43fbee54c34bc9510f3093fe	72
539	disp04622	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00539-disp04622/scf.in	8fb1f9db4077175efa4f5cde1f027fe36cfba2f527c5ba6f561882edc9f55302	72
540	disp04623	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00540-disp04623/scf.in	a3627e85b0b6c35e14ee37607b33a61a23fc903426a6087b8659750192350a9e	72
541	disp04624	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00541-disp04624/scf.in	61b8a58334940b73352df922d256342ffca12a2cebaf9330f579ae390ade62d3	72
542	disp04649	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00542-disp04649/scf.in	719f4b96ae5cbb96ebcbf2542bc0481a5c129f74f7649a12ee33ebb82d513076	72
543	disp04650	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00543-disp04650/scf.in	4cd04b6767ac176b934808e3b96fe538326cfa6fbe3628bc1a64af867aa4133f	72
544	disp04651	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00544-disp04651/scf.in	def3640d88bd0791e79f3425bd13c1ab427068bb0f5e9d448ffd21775f6ef4bb	72
545	disp04652	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00545-disp04652/scf.in	842faf538700fa588c6d6a2a6638fe9009b3569c9587849d180cdd6df6b4dd55	72
546	disp04653	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00546-disp04653/scf.in	73cfd8874b426258233833bd50f170c6b67f27e47071142b027d5cb8c906c275	72
547	disp04654	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00547-disp04654/scf.in	fb867d9c6330ea8e49a7cc9f5798bf64fb9cb3c58fab2a8d25d96622a86f56ec	72
548	disp04655	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00548-disp04655/scf.in	19d07ae741b96d9481d039abd0b16dbe001ed5b4edda61524b2b51c22c1198d1	72
549	disp04656	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00549-disp04656/scf.in	65334d471f8c3848b2392a64bc8e7f118b9cb40b08aece40d0c8f3dd04835cc8	72
550	disp04657	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00550-disp04657/scf.in	cda284be731b8e1c355136b8ae43ce49623bca34d8ad84dd7d318149192059e1	72
551	disp04658	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00551-disp04658/scf.in	00e4d0df0b10512eba735fdc39ebd91e485330dc2ebeeac027b0c38f975eeb36	72
552	disp04659	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00552-disp04659/scf.in	415f5cff28803d232c97839816739bf98642393f479f64dbf96783eb14a90a12	72
553	disp04660	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00553-disp04660/scf.in	c94c30096e3e7886d1a9b030c917c5f9fd56afb0fc36b356fbcee674cee8e6d1	72
554	disp04703	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00554-disp04703/scf.in	38465d449dbb4b2f3b7dc333d7ed9566b71dd15c78636b1b71abecc2b861a869	72
555	disp04704	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00555-disp04704/scf.in	e19cf585fb8378f1a2dd2f79f46d1cbf11bdaf997f518f59eb1d9f3e854c9cf5	72
556	disp04705	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00556-disp04705/scf.in	eb6ea498efde22c6e9ff7ea2e106d5c2ede64641fdfe859507d2bbc7bd0f9e0f	72
557	disp04706	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00557-disp04706/scf.in	b8fbc58c7285a3a3c63a59af167d9157cc643e17bd523f7dfbf9a317c866fcb7	72
558	disp04707	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00558-disp04707/scf.in	cadc70d995757c6c0da654293409fe0c8f13ab884f5256ee3fff3e54944ed0f7	72
559	disp04708	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00559-disp04708/scf.in	270b3755186c4bde06e9d206436fbcf2b1dc764dc993b635925b39c5f41b9dac	72
560	disp04727	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00560-disp04727/scf.in	e794824c81103b0b0a6e613512601b18a980215b4148354224db6957f03a9825	72
561	disp04728	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00561-disp04728/scf.in	f6aad39d931bec837a731c9060a5e64722947fc34a4445280e1e3f59aa4a0122	72
562	disp04729	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00562-disp04729/scf.in	3080b6cda4932bf21f4acf27777266066f7a614aa50ce0799ca791c12084e8ea	72
563	disp04730	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00563-disp04730/scf.in	5cc77ef30dc67f89ae93325fc830a3ab64536b510619576f54b7bd719bb43cbe	72
564	disp04731	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00564-disp04731/scf.in	7bf74e2a7a9c54cac2377b89e134f4877a9ffdae49b52bc29e288fb82363a631	72
565	disp04732	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00565-disp04732/scf.in	cb861e0c06ba13b2e05d3b2a1b40ae1c7f168d782502952ff43707da02662e9c	72
566	disp04745	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00566-disp04745/scf.in	cbda5884c9522ff409b06c47f1ddcfed21a7c47cc4c0c4e7e1079377f481712b	72
567	disp04746	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00567-disp04746/scf.in	9d6aed6ddb4416d046642f10ec4ff0229201411a37c6d8ca2c45fb75fdf6c4e4	72
568	disp04747	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00568-disp04747/scf.in	d6860ec53cd33d8b54694eacb3926c7889d1f77eddf2438bb8df439bf51788f2	72
569	disp04748	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00569-disp04748/scf.in	7d62dc56093c1a52aa0b5461e006ff75d85ab661cc00fd4d9cdec015b351cfd2	72
570	disp04749	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00570-disp04749/scf.in	822b946520e8daeced3728c764fe4074b2c4c9d9995a4b6e645d7536c75fdb49	72
571	disp04750	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00571-disp04750/scf.in	7d56032c4a5697ef8e71ba1767ecb9341f4c98eab96f020d98af6b3e08001f7e	72
572	disp04811	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00572-disp04811/scf.in	39ba13b9d1217d141f9377487d136dab5309e2d72a2267e39358d5db212dd74d	72
573	disp04812	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00573-disp04812/scf.in	0ba10d8d62f11b2a99b1f543f01180e5afc56a6c8e759f39f7aaa344ce4a3dff	72
574	disp04813	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00574-disp04813/scf.in	11dd31f03902ee7952c3278fc93ebb167a320f28fb51a6c03a4fbb47a9f5707d	72
575	disp04814	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00575-disp04814/scf.in	16504de94d6f0cdd618d9719dd4eb8070ae6f4e111b6caab24e304304d307000	72
576	disp04815	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00576-disp04815/scf.in	cbc7a00227e9438de080b9c86e140fc8b12c9b024864d1e51313d7046d1e8c54	72
577	disp04816	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00577-disp04816/scf.in	df8ead1205d43a6058690f43f6f96c034404c6642cd3635d32ea0f85a990ed45	72
578	disp04859	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00578-disp04859/scf.in	94a0536766c250d57d2d5679c28e1394ed7aeb78ba55f05490a20f1142e4ea26	72
579	disp04860	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00579-disp04860/scf.in	4b77600b80ff7fb66b902fa8f52241183b0ebc230449af7cbe081352c1af112c	72
580	disp04861	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00580-disp04861/scf.in	0f3cef20e506d8379261838175b5ad002961a39908f42c21cdb7502cd1f37915	72
581	disp04862	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00581-disp04862/scf.in	68a2529a82b8034d1ae8625b777d96df563516c5e3790003b9e62104f00ce5b3	72
582	disp04863	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00582-disp04863/scf.in	b302b4480f100c84b45392f2a9943a8ef3344ab871654fd9ade22bb0dc673ced	72
583	disp04864	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00583-disp04864/scf.in	07b577676c30debe22cf1879c480a415338467edeb75ba42c4bed885e5e717dc	72
584	disp05051	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00584-disp05051/scf.in	10514dc60501ef563d52e0ce43a4204ec758e00083be181c57e666923095a963	72
585	disp05052	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00585-disp05052/scf.in	8ff6abed0453df9ffbaf5c9a1bf0f1e90de10c87a7932fbbbbe24ccc6f5ff5d8	72
586	disp05053	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00586-disp05053/scf.in	2bc2d34ce892b8c489f7f05291df8732fdd740c00e3349cd1b2bc8db3c56c5ac	72
587	disp05054	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00587-disp05054/scf.in	7cb806e2b4ad6282c1feaea5005ad3f27f5ae4a969759ca98a056d041cbf0f33	72
588	disp05055	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00588-disp05055/scf.in	8da9c7c93982a1314d5d5eb1cfe85d1f3928897ca1fbbfa56a57c55d7833fa2f	72
589	disp05056	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00589-disp05056/scf.in	175f00cb0db2503bf6cb0f3dd86948bea40f33d0ff2db416223a0e7dbe7b44c5	72
